sample_id,true_label,closed_pred,open_pred,unknown_flag,raw_score,rank_score,is_rejected
13647,0,0,0,0,0.5012003779411316,0.7590887057682986,0
13648,0,0,0,0,0.3719866275787353,0.5533204071740184,0
13649,0,0,0,0,0.5254092216491699,0.1037324285021812,0
13650,0,0,0,0,0.4758856296539306,0.3242850218128938,0
13651,3,3,0,0,0.0224038120359182,0.87905962190984,0
13652,3,0,0,0,0.2459815740585327,0.9852157052835676,1
13653,0,0,0,0,0.3783774673938751,0.7396994667959282,0
13654,1,0,0,0,0.4337155818939209,0.7615123606398448,0
13655,0,0,0,0,0.4596882462501526,0.7724188075618031,0
13656,3,0,0,0,0.3519124984741211,0.3727581192438197,0
13657,0,0,0,0,0.5164975523948669,0.2881725642268541,0
13658,2,2,0,0,0.4174758791923523,0.4108095007270965,0
13659,1,0,0,0,0.329369455575943,0.8259815802229763,0
13660,2,2,0,0,0.4697422683238983,0.8439166262724188,0
13661,1,0,0,0,0.4233200550079345,0.0913717886572952,0
13662,0,0,0,0,0.3690738379955292,0.3974793989335918,0
13663,0,0,0,0,0.4788455963134765,0.1083373727581192,0
13664,3,3,0,0,0.0757215097546577,0.9772176442074648,1
13665,0,0,0,0,0.3998773992061615,0.8957828405235094,0
13666,0,0,0,0,0.3540138006210327,0.2750848279205041,0
13667,0,0,0,0,0.4952664077281952,0.7770237518177412,0
13668,0,0,0,0,0.4293640553951263,0.7137663596703829,0
13669,0,0,0,0,0.4722262024879455,0.7741153659718856,0
13670,0,0,0,0,0.5660033822059631,0.3116820164808531,0
13671,0,0,0,0,0.4150213003158569,0.7918080465341736,0
13672,0,0,0,0,0.4522220194339752,0.674503150751333,0
13673,3,0,0,0,0.1791594922542572,0.9963645176926804,1
13674,0,0,0,0,0.5374652147293091,0.2893843916626272,0
13675,2,2,0,0,0.4158548414707184,0.4711585070285991,0
13676,0,0,0,0,0.3074654638767242,0.1706253029568589,0
13677,3,0,0,0,0.3050579726696014,0.5438681531749879,0
13678,0,0,0,0,0.4940924942493438,0.5213281628696074,0
13679,0,0,0,0,0.4260673522949219,0.3225884634028114,0
13680,1,3,0,0,0.0103929303586483,0.7794474066892875,0
13681,1,0,0,0,0.3028364777565002,0.995395055744062,1
13682,0,0,0,0,0.534724235534668,0.2956858943286476,0
13683,2,2,0,0,0.4225223362445831,0.0152690256907416,0
13684,1,0,0,0,0.0137998461723327,0.9963645176926804,1
13685,0,0,0,0,0.5298225283622742,0.4042656325739214,0
13686,2,2,0,0,0.4445645809173584,0.6626272418807562,0
13687,1,0,0,0,0.4003570675849914,0.7089190499272904,0
13688,0,0,0,0,0.5967243909835815,0.2154629180804653,0
13689,3,0,0,0,0.3725202977657318,0.0162384876393601,0
13690,0,0,0,0,0.4642775058746338,0.1955889481337857,0
13691,3,3,0,0,0.0773165225982666,0.8633058652447891,0
13692,0,0,0,0,0.4912128448486328,0.0954920019389239,0
13693,0,0,0,0,0.371343582868576,0.7821134270479884,0
13694,0,0,0,0,0.4798298478126526,0.2011633543383422,0
13695,0,0,0,0,0.5563763976097107,0.1875908870576829,0
13696,0,0,0,0,0.3686310648918152,0.5698012603005332,0
13697,0,0,0,0,0.4196107983589172,0.357489093553078,0
13698,0,0,0,0,0.449496179819107,0.4144449830344159,0
13699,2,2,0,0,0.4152417778968811,0.2801745031507513,0
13700,0,0,0,0,0.4021501541137695,0.1085797382452738,0
13701,0,0,0,0,0.4835475385189056,0.2285506543868153,0
13702,3,3,0,0,0.0378230400383472,0.8334949103247697,0
13703,0,0,0,0,0.4840689301490783,0.5906446921958313,0
13704,2,2,0,0,0.4197979569435119,0.0302956858943286,0
13705,0,0,0,0,0.3740639388561249,0.8560349006301503,0
13706,1,0,0,0,0.0256492886692285,0.9735821619001456,1
13707,2,2,0,0,0.4238996803760528,0.3984488608822104,0
13708,0,0,0,0,0.5982106328010559,0.7952011633543383,0
13709,1,0,0,0,0.3597245812416076,0.9864275327193408,1
13710,3,0,0,0,0.3840040564537048,0.5891904992729036,0
13711,0,0,0,0,0.3817967772483825,0.8783325254483761,0
13712,0,0,0,0,0.5621820092201233,0.3407658749394086,0
13713,0,0,0,0,0.3311797976493835,0.9088705768298594,0
13714,0,0,0,0,0.5497771501541138,0.7098885118759088,0
13715,0,0,0,0,0.383601576089859,0.9171110033931168,0
13716,0,0,0,0,0.3247275650501251,0.7569074163839069,0
13717,0,0,0,0,0.5384383201599121,0.2578768783325254,0
13718,0,0,0,0,0.5420128107070923,0.6822588463402811,0
13719,1,0,0,0,0.3713796138763428,0.8969946679592826,0
13720,0,0,0,0,0.4112616777420044,0.877120698012603,0
13721,0,0,0,0,0.4297461807727813,0.2067377605428987,0
13722,0,0,0,0,0.4418017268180847,0.6168201648085313,0
13723,2,2,0,0,0.422067254781723,0.1437227338826951,0
13724,0,0,0,0,0.5570996999740601,0.4958797867183713,0
13725,2,2,0,0,0.4196444749832153,0.4626757149781871,0
13726,1,0,0,0,0.4689566791057586,0.2147358216190014,0
13727,0,0,0,0,0.5708979368209839,0.3516723218613669,0
13728,0,0,0,0,0.3936664760112762,0.5848279205041202,0
13729,0,0,0,0,0.4176182448863983,0.6415414444983034,0
13730,0,0,0,0,0.5433658361434937,0.2663596703829374,0
13731,0,0,0,0,0.5320994257926941,0.8676684440135725,0
13732,2,2,0,0,0.4288672208786011,0.8873000484730974,0
13733,0,0,0,0,0.5601344704627991,0.2188560349006301,0
13734,0,0,0,0,0.4680944979190826,0.0058167716917111,0
13735,0,0,0,0,0.5593641996383667,0.7515753756665051,0
13736,0,0,0,0,0.6140457987785339,0.8839069316529327,0
13737,0,0,0,0,0.396198570728302,0.8499757634512846,0
13738,0,0,0,0,0.4445374011993408,0.445710130877363,0
13739,3,0,0,0,0.3843850493431091,0.1822588463402811,0
13740,0,0,0,0,0.4816998243331909,0.6061560833737276,0
13741,0,0,0,0,0.3274259567260742,0.1412990790111488,0
13742,2,2,0,0,0.4118479490280151,0.0111488124091129,0
13743,0,0,0,0,0.5260003209114075,0.6456616577799321,0
13744,0,0,0,0,0.3253190517425537,0.7668444013572467,0
13745,0,0,0,0,0.5260825157165527,0.9970916141541444,1
13746,0,0,0,0,0.4639417827129364,0.5489578284052351,0
13747,0,0,0,0,0.4392924010753631,0.2702375181774115,0
13748,0,0,0,0,0.5662479996681213,0.48691226369365,0
13749,0,0,0,0,0.4196602404117584,0.9556471158507028,1
13750,2,2,0,0,0.4288512170314789,0.782355792535143,0
13751,0,0,0,0,0.345170259475708,0.0009694619486185,0
13752,0,0,0,0,0.4853144288063049,0.6907416383906931,0
13753,0,0,0,0,0.3669539988040924,0.582404265632574,0
13754,0,0,0,0,0.4905742704868316,0.5625302956858943,0
13755,0,0,0,0,0.5511910319328308,0.2796897721764421,0
13756,0,0,0,0,0.4912128448486328,0.0954920019389239,0
13757,0,0,0,0,0.5391881465911865,0.2726611730489578,0
13758,0,0,0,0,0.4841545224189758,0.5404750363548231,0
13759,1,0,0,0,0.3739252984523773,0.7961706253029569,0
13760,1,0,0,0,0.0333542451262474,0.9944255937954436,1
13761,0,0,0,0,0.4140185415744781,0.2675714978187106,0
13762,0,0,0,0,0.4576829969882965,0.790838584585555,0
13763,0,0,0,0,0.5099375247955322,0.7287930198739699,0
13764,0,0,0,0,0.512682318687439,0.2799321376635967,0
13765,0,0,0,0,0.3910321593284607,0.8390693165293263,0
13766,0,0,0,0,0.5591771006584167,0.5193892389723703,0
13767,0,0,0,0,0.465251624584198,0.8136209403780902,0
13768,0,0,0,0,0.3148700594902038,0.9023267086766844,0
13769,2,2,0,0,0.417633056640625,0.3538536112457586,0
13770,2,2,0,0,0.4154151380062103,0.2406689287445468,0
13771,0,0,0,0,0.403197169303894,0.9643722733882696,1
13772,3,3,0,0,0.0174143612384796,0.6206980126030053,0
13773,0,0,0,0,0.4641007781028747,0.8015026660203587,0
13774,1,0,0,0,0.3391182422637939,0.995395055744062,1
13775,3,0,0,0,0.1751561611890792,0.862094037809016,0
13776,0,0,0,0,0.2883918881416321,0.9112942317014056,0
13777,0,0,0,0,0.3618002235889435,0.8402811439650993,0
13778,2,2,0,0,0.4203652441501617,0.2978671837130393,0
13779,0,0,0,0,0.4170945584774017,0.3187106156083373,0
13780,0,0,0,0,0.4274111092090606,0.813136209403781,0
13781,0,0,0,0,0.327603131532669,0.1408143480368395,0
13782,0,0,0,0,0.4932716488838196,0.0525933107125545,0
13783,2,2,0,0,0.4407925605773926,0.1904992729035385,0
13784,0,0,0,0,0.5580589175224304,0.3737275811924382,0
13785,0,0,0,0,0.4959281384944916,0.0414444983034415,0
13786,0,0,0,0,0.4928909838199615,0.6480853126514784,0
13787,0,0,0,0,0.4638736844062805,0.7011633543383422,0
13788,0,0,0,0,0.2365880012512207,0.9883664566165778,1
13789,0,0,0,0,0.5696307420730591,0.7467280659234125,0
13790,0,0,0,0,0.501466691493988,0.1938923897237033,0
13791,0,0,0,0,0.5651735067367554,0.4260785264178381,0
13792,0,0,0,0,0.5581331253051758,0.5443528841492972,0
13793,0,0,0,0,0.4973889589309692,0.0492001938923897,0
13794,0,0,0,0,0.5449910163879395,0.5853126514784295,0
13795,1,0,0,0,0.3491563200950622,0.9852157052835676,1
13796,0,0,0,0,0.4648886322975158,0.6177896267571498,0
13797,0,0,0,0,0.4400606155395508,0.6711100339311682,0
13798,0,0,0,0,0.5026590824127197,0.4095976732913233,0
13799,0,0,0,0,0.560479998588562,0.3065923412506059,0
13800,1,0,0,0,0.282642126083374,0.9963645176926804,1
13801,3,3,0,0,0.0288081020116806,0.8271934076587494,0
13802,0,0,0,0,0.4093908071517944,0.9112942317014056,0
13803,0,0,0,0,0.5325787663459778,0.2333979641299079,0
13804,0,3,0,0,0.031006371602416,0.5479883664566165,0
13805,0,0,0,0,0.4641007781028747,0.8015026660203587,0
13806,0,0,0,0,0.4137551188468933,0.659476490547746,0
13807,0,0,0,0,0.2991311252117157,0.5111488124091129,0
13808,0,0,0,0,0.4693648815155029,0.7794474066892875,0
13809,0,0,0,0,0.4410480856895447,0.7384876393601552,0
13810,3,3,0,0,0.0163304209709167,0.799321376635967,0
13811,0,0,0,0,0.375922679901123,0.5710130877363063,0
13812,0,0,0,0,0.4115224182605743,0.7506059137178865,0
13813,0,0,0,0,0.5502776503562927,0.6020358700920989,0
13814,0,0,0,0,0.5630255341529846,0.295443528841493,0
13815,0,0,0,0,0.5589876770973206,0.4861851672321861,0
13816,3,3,0,0,0.0216458272188901,0.7867183713039263,0
13817,3,3,0,0,0.0064064161852002,0.0569558894813378,0
13818,0,0,0,0,0.5584083199501038,0.6136694134755211,0
13819,0,0,0,0,0.1716507524251938,0.6017935046049443,0
13820,0,0,0,0,0.4626934826374054,0.6083373727581193,0
13821,0,0,0,0,0.3678559958934784,0.4200193892389723,0
13822,0,0,0,0,0.5398098826408386,0.1602035870092099,0
13823,0,0,0,0,0.4455755352973938,0.5361124575860398,0
13824,0,0,0,0,0.396253764629364,0.9217159476490548,0
13825,2,2,0,0,0.4093388319015503,0.355550169655841,0
13826,3,0,0,0,0.331708163022995,0.8017450315075133,0
13827,0,0,0,0,0.3092863857746124,0.2384876393601551,0
13828,0,0,0,0,0.6161779165267944,0.8865729520116336,0
13829,0,0,0,0,0.3821736872196197,0.877120698012603,0
13830,0,0,0,0,0.5306767225265503,0.5475036354823073,0
13831,0,3,0,0,0.0448478199541568,0.7787203102278235,0
13832,3,3,0,0,0.0066731343977153,0.9507998061076104,1
13833,0,0,0,0,0.4670176208019256,0.3642753271934076,0
13834,0,0,0,0,0.383652925491333,0.8417353368880272,0
13835,0,0,0,0,0.3253191113471985,0.767329132331556,0
13836,0,0,0,0,0.4010552167892456,0.2394571013087736,0
13837,0,0,0,0,0.4619843959808349,0.7939893359185652,0
13838,0,0,0,0,0.4685754179954529,0.8172564226854095,0
13839,0,0,0,0,0.4784156084060669,0.1034900630150266,0
13840,2,2,0,0,0.4124357104301452,0.409112942317014,0
13841,0,0,0,0,0.469302088022232,0.6677169171110033,0
13842,0,0,0,0,0.3023864030838012,0.9219583131362094,0
13843,2,2,0,0,0.4120018482208252,0.2169171110033931,0
13844,0,0,0,0,0.6034719944000244,0.8734852157052836,0
13845,0,0,0,0,0.5189355611801147,0.3868153174987881,0
13846,0,0,0,0,0.5463671088218689,0.3538536112457586,0
13847,2,2,0,0,0.4139485955238342,0.120213281628696,0
13848,0,0,0,0,0.4032280445098877,0.4018419777023752,0
13849,0,0,0,0,0.4325379431247711,0.2096461463887542,0
13850,0,0,0,0,0.5215975642204285,0.5172079495879787,0
13851,0,0,0,0,0.3875928521156311,0.2690256907416384,0
13852,0,0,0,0,0.4362593591213226,0.8179835191468735,0
13853,1,0,0,0,0.3782104253768921,0.9861851672321862,1
13854,0,0,0,0,0.540139377117157,0.5382937469704314,0
13855,0,0,0,0,0.5341124534606934,0.4936984973339796,0
13856,0,0,0,0,0.0290493108332157,0.9861851672321862,1
13857,0,0,0,0,0.5001828074455261,0.3502181289384392,0
13858,0,0,0,0,0.4052109122276306,0.318952981095492,0
13859,3,3,0,0,0.0414843633770942,0.275811924381968,0
13860,0,0,0,0,0.5503954291343689,0.5046049442559379,0
13861,0,0,0,0,0.5597153902053833,0.4260785264178381,0
13862,0,0,0,0,0.5320550799369812,0.7612699951526902,0
13863,0,0,0,0,0.5535321235656738,0.4859428017450315,0
13864,0,0,0,0,0.4977515041828155,0.6451769268056229,0
13865,0,0,0,0,0.4909423887729645,0.6328162869607368,0
13866,0,0,0,0,0.5513279438018799,0.2830828889966069,0
13867,0,0,0,0,0.3079897463321686,0.9195346582646632,0
13868,0,0,0,0,0.3681800961494446,0.4631604459524964,0
13869,0,0,0,0,0.554649293422699,0.1085797382452738,0
13870,0,0,0,0,0.3684995472431183,0.7695104217159476,0
13871,0,0,0,0,0.3416058421134949,0.2290353853611245,0
13872,0,0,0,0,0.566066563129425,0.4338342220067862,0
13873,2,2,0,0,0.4190841019153595,0.0528356761997091,0
13874,0,0,0,0,0.4810617566108703,0.1674745516238487,0
13875,0,0,0,0,0.4728758335113525,0.4898206495395055,0
13876,0,0,0,0,0.4874342679977417,0.1439650993698497,0
13877,0,0,0,0,0.4486790299415588,0.4190499272903538,0
13878,0,0,0,0,0.4137551188468933,0.659476490547746,0
13879,2,2,0,0,0.4315562546253204,0.6551139117789627,0
13880,0,0,0,0,0.3826023042201996,0.1422685409597673,0
13881,0,0,0,0,0.2942701578140259,0.9556471158507028,1
13882,0,0,0,0,0.3933655619621277,0.5848279205041202,0
13883,0,0,0,0,0.3051387071609497,0.0332040717401842,0
13884,0,0,0,0,0.3253190517425537,0.7668444013572467,0
13885,2,2,0,0,0.416459858417511,0.1846825012118274,0
13886,2,2,0,0,0.4128000736236572,0.0322346097915656,0
13887,0,0,0,0,0.4464847445487976,0.0639844886088221,0
13888,0,0,0,0,0.4199745953083038,0.4367426078526418,0
13889,0,0,0,0,0.5089631676673889,0.9837615123606398,1
13890,0,0,0,0,0.3862527012825012,0.7188560349006301,0
13891,0,0,0,0,0.4009126126766205,0.3671837130392632,0
13892,0,0,0,0,0.5540850162506104,0.5273873000484731,0
13893,0,0,0,0,0.463255375623703,0.9112942317014056,0
13894,0,0,0,0,0.490130603313446,0.6306349975763451,0
13895,0,0,0,0,0.3090717792510986,0.9898206495395055,1
13896,0,0,0,0,0.5413585901260376,0.3679108095007271,0
13897,0,0,0,0,0.4993253648281097,0.0327193407658749,0
13898,0,0,0,0,0.5119699239730835,0.4309258361609306,0
13899,0,0,0,0,0.3848779201507568,0.7918080465341736,0
13900,0,0,0,0,0.4888711273670196,0.6672321861366941,0
13901,2,2,0,0,0.4456976950168609,0.79738245273873,0
13902,0,0,0,0,0.5060316324234009,0.3906931652932622,0
13903,0,0,0,0,0.496526837348938,0.0768298594280174,0
13904,0,0,0,0,0.4357525408267975,0.5438681531749879,0
13905,2,2,0,0,0.4265347123146057,0.1643238002908386,0
13906,0,0,0,0,0.4606253504753113,0.71570528356762,0
13907,0,0,0,0,0.5167354345321655,0.8170140571982549,0
13908,0,0,0,0,0.4849191606044769,0.7787203102278235,0
13909,0,0,0,0,0.5481796264648438,0.4260785264178381,0
13910,0,0,0,0,0.4604642987251282,0.9806107610276296,1
13911,0,0,0,0,0.528237521648407,0.3899660688317983,0
13912,0,0,0,0,0.4959280788898468,0.0390208434318953,0
13913,0,0,0,0,0.3394828736782074,0.8851187590887057,0
13914,0,0,0,0,0.0376910530030727,0.9842462433349491,1
13915,0,0,0,0,0.3629142642021179,0.5792535142995637,0
13916,0,0,0,0,0.4163376092910766,0.943771206980126,0
13917,0,0,0,0,0.477184921503067,0.5850702859912749,0
13918,0,0,0,0,0.4605454802513122,0.1604459524963645,0
13919,0,0,0,0,0.6057851314544678,0.7469704314105672,0
13920,0,0,0,0,0.4512160122394562,0.3187106156083373,0
13921,0,0,0,0,0.4059292674064636,0.3347067377605429,0
13922,1,0,0,0,0.4503201246261596,0.1771691711100339,0
13923,0,0,0,0,0.463392823934555,0.9440135724672808,0
13924,3,3,0,0,0.0239513684064149,0.9728550654386816,1
13925,0,0,0,0,0.4967653751373291,0.1926805622879302,0
13926,0,0,0,0,0.4258890151977539,0.7193407658749394,0
13927,1,3,0,0,0.0104186199605464,0.971885603490063,1
13928,0,0,0,0,0.5433422327041626,0.3322830828889966,0
13929,0,0,0,0,0.5105893611907959,0.3793019873969946,0
13930,0,0,0,0,0.4612824916839599,0.87905962190984,0
13931,0,0,0,0,0.5602602958679199,0.1766844401357246,0
13932,2,2,0,0,0.418076604604721,0.4381968007755695,0
13933,2,2,0,0,0.4181437492370605,0.2018904507998061,0
13934,3,3,0,0,0.0062633994966745,0.7937469704314105,0
13935,2,2,0,0,0.4255187511444092,0.0492001938923897,0
13936,0,0,0,0,0.4713006317615509,0.7561803199224431,0
13937,3,3,0,0,0.0885911434888839,0.8536112457586039,0
13938,0,0,0,0,0.474776029586792,0.1652932622394571,0
13939,0,0,0,0,0.4910841584205627,0.0533204071740184,0
13940,0,0,0,0,0.5564926862716675,0.5067862336403296,0
13941,0,0,0,0,0.4106018245220184,0.803926320891905,0
13942,3,3,0,0,0.0607355274260044,0.1446921958313136,0
13943,2,2,0,0,0.4377337992191314,0.971885603490063,1
13944,0,0,0,0,0.4789822101593017,0.2285506543868153,0
13945,0,0,0,0,0.5033003687858582,0.6427532719340766,0
13946,0,0,0,0,0.4819744825363159,0.649054774600097,0
13947,0,0,0,0,0.3883980512619018,0.3044110518662142,0
13948,1,0,0,0,0.3763858675956726,0.8560349006301503,0
13949,1,0,0,0,0.3590040504932403,0.984973339796413,1
13950,1,0,0,0,0.3673170804977417,0.8841492971400873,0
13951,0,0,0,0,0.4806986451148987,0.9563742123121668,1
13952,0,0,0,0,0.434291273355484,0.8073194377120698,0
13953,0,0,0,0,0.5122160911560059,0.803926320891905,0
13954,0,0,0,0,0.3489253520965576,0.9488608822103732,0
13955,0,0,0,0,0.5043642520904541,0.0634997576345128,0
13956,0,0,0,0,0.4453587830066681,0.4086282113427048,0
13957,3,0,0,0,0.3509126901626587,0.671837130392632,0
13958,0,0,0,0,0.5587096214294434,0.3923897237033446,0
13959,0,0,0,0,0.4628482758998871,0.1904992729035385,0
13960,0,0,0,0,0.4334628880023956,0.7920504120213282,0
13961,0,0,0,0,0.543561577796936,0.2881725642268541,0
13962,0,0,0,0,0.5451219081878662,0.2925351429956374,0
13963,0,0,0,0,0.3302488923072815,0.8994183228308289,0
13964,0,0,0,0,0.5136750936508179,0.0870092098885118,0
13965,0,0,0,0,0.6024734973907471,0.4166262724188075,0
13966,1,3,0,0,0.0085162287577986,0.8499757634512846,0
13967,0,0,0,0,0.3327027261257171,0.8914202617547261,0
13968,0,0,0,0,0.2962801456451416,0.8114396509936985,0
13969,0,0,0,0,0.5464183688163757,0.6330586524478914,0
13970,0,0,0,0,0.5564947724342346,0.6311197285506543,0
13971,0,0,0,0,0.4336155951023102,0.963402811439651,1
13972,1,0,0,0,0.3602364361286163,0.9847309743092584,1
13973,0,0,0,0,0.4476937651634216,0.6400872515753757,0
13974,0,0,0,0,0.5687074661254883,0.4832767813863305,0
13975,0,0,0,0,0.5378903746604919,0.5555016965584101,0
13976,0,0,0,0,0.3740882873535156,0.2118274357731459,0
13977,2,2,0,0,0.4178901016712188,0.0756180319922443,0
13978,1,0,0,0,0.3921656608581543,0.9864275327193408,1
13979,0,0,0,0,0.4385859966278076,0.7770237518177412,0
13980,0,0,0,0,0.4710122346878052,0.2896267571497818,0
13981,0,0,0,0,0.4838798642158508,0.2103732428502181,0
13982,0,0,0,0,0.4710489809513092,0.1730489578284052,0
13983,2,2,0,0,0.4224606156349182,0.6628696073679108,0
13984,0,0,0,0,0.5552458167076111,0.3737275811924382,0
13985,0,0,0,0,0.4877607226371765,0.0087251575375666,0
13986,3,0,0,0,0.2937169373035431,0.777750848279205,0
13987,0,0,0,0,0.5505930185317993,0.5753756665050896,0
13988,1,0,0,0,0.4175609946250915,0.9030538051381484,0
13989,0,0,0,0,0.4887843430042267,0.3155598642753272,0
13990,0,0,0,0,0.4265308380126953,0.0276296655356277,0
13991,0,0,0,0,0.4534360766410827,0.27120698012603,0
13992,1,0,0,0,0.4488036632537842,0.1597188560349006,0
13993,0,0,0,0,0.4099556803703308,0.1243334949103247,0
13994,0,0,0,0,0.3696124851703644,0.0210857973824527,0
13995,0,0,0,0,0.5581082701683044,0.4134755210857974,0
13996,0,0,0,0,0.4883323609828949,0.7256422685409598,0
13997,1,0,0,0,0.4039509296417236,0.991517207949588,1
13998,0,0,0,0,0.4767617583274841,0.5591371788657296,0
13999,0,0,0,0,0.3694452047348022,0.8945710130877363,0
14000,0,0,0,0,0.4454702138900757,0.8557925351429957,0
14001,0,0,0,0,0.4325182735919952,0.5603490063015026,0
14002,0,0,0,0,0.581612229347229,0.8713039263208919,0
14003,0,0,0,0,0.4076945185661316,0.2137663596703829,0
14004,0,0,0,0,0.3972719311714172,0.4852157052835676,0
14005,0,0,0,0,0.3814088106155395,0.7130392632089191,0
14006,2,2,0,0,0.4159275591373443,0.0656810470189045,0
14007,1,0,0,0,0.1746977716684341,0.8315559864275327,0
14008,1,0,0,0,0.3243433237075805,0.9966068831798351,1
14009,0,0,0,0,0.5749156475067139,0.7031022782355792,0
14010,0,0,0,0,0.3974840342998504,0.2964129907901114,0
14011,2,2,0,0,0.4197402894496918,0.6126999515269026,0
14012,0,0,0,0,0.4472710192203522,0.7474551623848764,0
14013,0,0,0,0,0.5629244446754456,0.3485215705283567,0
14014,0,0,0,0,0.4959280788898468,0.0390208434318953,0
14015,0,0,0,0,0.5249026417732239,0.9442559379544352,0
14016,0,0,0,0,0.4271621108055115,0.3904507998061076,0
14017,0,0,0,0,0.3972305357456207,0.4939408628211342,0
14018,0,0,0,0,0.4066760241985321,0.9648570043625788,1
14019,0,0,0,0,0.4772696793079376,0.6044595249636452,0
14020,2,2,0,0,0.4577876329421997,0.5603490063015026,0
14021,0,0,0,0,0.4740493297576904,0.9743092583616092,1
14022,3,0,0,0,0.3766652047634125,0.0758603974793989,0
14023,3,0,0,0,0.3898263871669769,0.8652447891420262,0
14024,0,0,0,0,0.476940780878067,0.3606398448860882,0
14025,0,0,0,0,0.430257648229599,0.6989820649539505,0
14026,0,0,0,0,0.4888594150543213,0.066650508967523,0
14027,0,0,0,0,0.4145961701869964,0.3065923412506059,0
14028,0,0,0,0,0.3772109150886535,0.3931168201648085,0
14029,0,0,0,0,0.5220349431037903,0.439893359185652,0
14030,0,0,0,0,0.5503706932067871,0.6027629665535628,0
14031,2,2,0,0,0.4255702495574951,0.1187590887057683,0
14032,1,0,0,0,0.3902666866779327,0.9864275327193408,1
14033,0,0,0,0,0.3844043612480163,0.9415899175957344,0
14034,0,0,0,0,0.4560063183307647,0.6943771206980126,0
14035,0,0,0,0,0.4501673281192779,0.27120698012603,0
14036,0,0,0,0,0.4930149614810943,0.6861366941347552,0
14037,1,0,0,0,0.3954959511756897,0.9932137663596704,1
14038,0,0,0,0,0.3937620818614959,0.599369849733398,0
14039,0,0,0,0,0.4695408344268799,0.374454677653902,0
14040,0,0,0,0,0.5578655004501343,0.2600581677169171,0
14041,0,0,0,0,0.4165624380111694,0.4961221522055259,0
14042,0,0,0,0,0.4152812957763672,0.4042656325739214,0
14043,0,0,0,0,0.4557429254055023,0.9120213281628696,0
14044,0,0,0,0,0.5124638080596924,0.256180319922443,0
14045,0,0,0,0,0.4510341584682464,0.9285021812893844,0
14046,1,0,0,0,0.3853104412555694,0.8109549200193893,0
14047,0,0,0,0,0.4700026214122772,0.6793504604944256,0
14048,0,0,0,0,0.562343418598175,0.4873969946679592,0
14049,0,0,0,0,0.5390230417251587,0.1381483276781386,0
14050,0,0,0,0,0.4060142636299133,0.9677653902084344,1
14051,0,0,0,0,0.5210425853729248,0.2399418322830828,0
14052,0,0,0,0,0.3269376158714294,0.7985942801745032,0
14053,0,0,0,0,0.4339735507965088,0.6199709161415414,0
14054,0,0,0,0,0.4605499804019928,0.178380998545807,0
14055,0,0,0,0,0.392335295677185,0.9270479883664566,0
14056,0,0,0,0,0.4549336731433868,0.4820649539505574,0
14057,0,0,0,0,0.3916327655315399,0.5625302956858943,0
14058,0,0,0,0,0.3822433352470398,0.6015511391177897,0
14059,0,0,0,0,0.4780303835868835,0.3768783325254484,0
14060,0,0,0,0,0.3084202110767364,0.2174018419777023,0
14061,0,0,0,0,0.3360118567943573,0.8943286476005817,0
14062,0,0,0,0,0.4420476257801056,0.9655841008240428,1
14063,0,0,0,0,0.4909423887729645,0.6328162869607368,0
14064,0,0,0,0,0.5515509843826294,0.8477944740668929,0
14065,0,0,0,0,0.5497775077819824,0.6148812409112943,0
14066,3,3,0,0,0.0331788957118988,0.0976732913233155,0
14067,0,0,0,0,0.4762856066226959,0.6381483276781387,0
14068,0,0,0,0,0.4049445688724518,0.4505574406204556,0
14069,0,0,0,0,0.2882182598114013,0.969946679592826,1
14070,0,0,0,0,0.4853492081165313,0.2935046049442559,0
14071,0,0,0,0,0.4767548143863678,0.964614638875424,1
14072,3,0,0,0,0.322775661945343,0.0036354823073194,0
14073,0,0,0,0,0.5623251795768738,0.3819680077556956,0
14074,3,0,0,0,0.3336937725543976,0.7501211827435773,0
14075,1,0,0,0,0.3705787062644958,0.8877847794474066,0
14076,0,0,0,0,0.4772607088088989,0.1580222976248182,0
14077,0,0,0,0,0.5108618140220642,0.445710130877363,0
14078,1,0,0,0,0.4456136226654053,0.0603490063015026,0
14079,0,3,0,0,0.0058031505905091,0.0843431895298109,0
14080,0,0,0,0,0.5277963280677795,0.7084343189529811,0
14081,0,0,0,0,0.5577116012573242,0.3618516723218614,0
14082,0,0,0,0,0.4631053507328033,0.1219098400387784,0
14083,0,0,0,0,0.6063544154167175,0.86597188560349,0
14084,0,0,0,0,0.4117651283740997,0.2619970916141541,0
14085,0,0,0,0,0.4486790299415588,0.4190499272903538,0
14086,0,0,0,0,0.4784062206745147,0.5101793504604945,0
14087,0,0,0,0,0.0611007772386074,0.851672321861367,0
14088,0,0,0,0,0.4802668392658233,0.5290838584585555,0
14089,0,0,0,0,0.4481368958950043,0.9105671352399418,0
14090,0,0,0,0,0.3823654353618622,0.7329132331555986,0
14091,0,0,0,0,0.4715106189250946,0.2595734367426078,0
14092,2,2,0,0,0.4204706847667694,0.2668444013572467,0
14093,2,2,0,0,0.4139637053012848,0.3204071740184198,0
14094,0,0,0,0,0.5035734176635742,0.4040232670867668,0
14095,0,0,0,0,0.3572802245616913,0.9384391662627242,0
14096,0,0,0,0,0.5487453937530518,0.4677653902084343,0
14097,0,0,0,0,0.5407647490501404,0.2554532234609791,0
14098,0,0,0,0,0.400803655385971,0.7566650508967523,0
14099,0,0,0,0,0.3235889077186584,0.7324285021812894,0
